#event 0
#MCTrue: theta, phi, x, y, z
1.31030444521 3.54915337248 2919333.76769 1261011.03988 -847973.317626
#Reco: theta, phi, x, y, z
1.31371385527 3.59966979491 -280.499130461 470.993535829 -319.072015453
#string, om, x, y, z, time, charge
21 46 443.5 -194.179992676 -249.259994507 13408.0 2.3749999404
21 47 443.549987793 -194.160003662 -266.279998779 12727.0 4.17500007153
21 48 443.589996338 -194.179992676 -281.299987793 13187.0 1.59999996424
21 49 443.649993896 -194.199996948 -300.320007324 12345.0 6.02499991655
21 50 443.679992676 -194.229995728 -315.339996338 13193.0 1.77499997616
21 51 443.720001221 -194.270004272 -334.359985352 13456.0 2.72500002384
21 52 443.75 -194.309997559 -351.380004883 12740.0 4.64999997616
21 53 443.779998779 -194.339996338 -368.399993896 12314.0 3.59999996424
21 54 443.809997559 -194.380004883 -385.429992676 12453.0 3.72499996424
21 55 443.850006104 -194.419998169 -402.450012207 13738.0 2.55000007153
21 56 443.890014648 -194.440002441 -417.459991455 12718.0 3.32500004768
21 57 443.929992676 -194.470001221 -436.489990234 13698.0 0.925000011921
21 58 443.959991455 -194.490005493 -451.510009766 14665.0 0.574999988079
23 43 -368.929992676 -210.229995728 -214.339996338 16258.0 1.22500002384
23 46 -368.929992676 -210.229995728 -265.399993896 15290.0 0.625
24 45 -245.649993896 -190.490005493 -247.050003052 15936.0 0.625
24 49 -245.649993896 -190.490005493 -315.130004883 12675.0 0.925000011921
24 52 -245.649993896 -190.490005493 -366.190002441 13153.0 1.39999997616
24 53 -245.649993896 -190.490005493 -383.220001221 13367.0 1.32500004768
24 54 -245.649993896 -190.490005493 -400.239990234 12624.0 1.17499995232
24 59 -245.649993896 -190.490005493 -484.989990234 13705.0 1.22500002384
24 60 -245.649993896 -190.490005493 -502.010009766 15223.0 1.17499995232
25 40 -121.769996643 -171.029998779 -161.539993286 12982.0 3.35000002384
25 42 -121.769996643 -171.029998779 -195.580001831 12118.0 3.02500006557
25 43 -121.769996643 -171.029998779 -212.600006104 13058.0 2.04999995232
25 44 -121.769996643 -171.029998779 -229.619995117 13811.0 0.625
25 45 -121.769996643 -171.029998779 -246.63999939 12513.0 2.44999998808
25 46 -121.769996643 -171.029998779 -263.660003662 12530.0 6.10000002384
25 47 -121.769996643 -171.029998779 -280.679992676 12120.0 16.8000001907
25 48 -121.769996643 -171.029998779 -297.570007324 11992.0 6.77500015497
25 49 -121.769996643 -171.029998779 -314.589996338 11896.0 19.9999999106
25 50 -121.769996643 -171.029998779 -331.489990234 11973.0 12.9499999881
25 51 -121.769996643 -171.029998779 -348.510009766 11962.0 13.6249999404
25 52 -121.769996643 -171.029998779 -365.529998779 12184.0 10.250000149
25 53 -121.769996643 -171.029998779 -382.549987793 12001.0 10.5000001192
25 54 -121.769996643 -171.029998779 -399.579986572 12366.0 4.79999999702
25 55 -121.769996643 -171.029998779 -416.600006104 12640.0 4.47499996424
25 56 -121.769996643 -171.029998779 -433.480010986 12679.0 2.8750000596
25 57 -121.769996643 -171.029998779 -450.5 12631.0 2.97500002384
25 59 -121.769996643 -171.029998779 -484.540008545 12580.0 1.80000001192
25 60 -121.769996643 -171.029998779 -501.559997559 13445.0 1.07500004768
26 36 1.71000003815 -150.630004883 -98.4700012207 12290.0 2.59999990463
26 37 1.71000003815 -150.630004883 -115.489997864 12670.0 2.7500000298
26 38 1.71000003815 -150.630004883 -132.509994507 11968.0 6.14999997616
26 39 1.71000003815 -150.630004883 -149.529998779 11532.0 18.0500001311
26 40 1.71000003815 -150.630004883 -166.550003052 11565.0 8.90000003576
26 41 1.71000003815 -150.630004883 -183.580001831 11350.0 21.2500000149
26 42 1.71000003815 -150.630004883 -200.600006104 11472.0 22.8499996215
26 43 1.71000003815 -150.630004883 -217.619995117 11319.0 24.5249996483
26 44 1.71000003815 -150.630004883 -234.63999939 11341.0 40.9250002205
26 45 1.71000003815 -150.630004883 -251.660003662 11350.0 36.7999995202
26 47 1.71000003815 -150.630004883 -285.700012207 11250.0 83.0250003636
26 48 1.71000003815 -150.630004883 -302.720001221 11280.0 112.12500076
26 49 1.71000003815 -150.630004883 -319.739990234 11267.0 126.925000161
26 50 1.71000003815 -150.630004883 -336.760009766 11308.0 136.575000316
26 51 1.71000003815 -150.630004883 -353.779998779 11364.0 98.3000008315
26 52 1.71000003815 -150.630004883 -370.799987793 11319.0 94.8749995828
26 53 1.71000003815 -150.630004883 -387.820007324 11406.0 78.6999998838
26 54 1.71000003815 -150.630004883 -404.850006104 11471.0 41.6250001341
26 55 1.71000003815 -150.630004883 -421.869995117 11640.0 34.4249999821
26 56 1.71000003815 -150.630004883 -438.890014648 11757.0 17.5750001371
26 57 1.71000003815 -150.630004883 -455.910003662 11705.0 23.7250000834
26 58 1.71000003815 -150.630004883 -472.929992676 11900.0 5.52499997616
26 59 1.71000003815 -150.630004883 -489.950012207 12092.0 9.75000010431
26 60 1.71000003815 -150.630004883 -506.970001221 12010.0 8.75000011921
27 36 124.970001221 -131.25 -102.069999695 13266.0 1.02499997616
27 37 124.970001221 -131.25 -119.089996338 11248.0 6.20000004768
27 38 124.970001221 -131.25 -136.11000061 11307.0 27.5749999881
27 39 124.970001221 -131.25 -153.130004883 11107.0 66.0250003338
27 40 124.970001221 -131.25 -170.149993896 11083.0 74.7999997735
27 41 124.970001221 -131.25 -187.179992676 11023.0 92.2249990404
27 42 124.970001221 -131.25 -204.199996948 10994.0 90.6249992251
27 43 124.970001221 -131.25 -221.220001221 11061.0 118.075000048
27 44 124.970001221 -131.25 -238.240005493 11050.0 144.325000361
27 45 124.970001221 -131.25 -255.259994507 11003.0 240.949998915
27 46 124.970001221 -131.25 -272.279998779 11002.0 326.099999085
27 47 124.970001221 -131.25 -289.299987793 10986.0 325.52500169
27 48 124.970001221 -131.25 -306.320007324 11051.0 368.049999088
27 49 124.970001221 -131.25 -323.339996338 10988.0 358.025001347
27 50 124.970001221 -131.25 -340.359985352 11042.0 371.949997902
27 51 124.970001221 -131.25 -357.380004883 11081.0 334.450000688
27 52 124.970001221 -131.25 -374.399993896 11093.0 267.075001985
27 53 124.970001221 -131.25 -391.420013428 11205.0 163.274999127
27 54 124.970001221 -131.25 -408.450012207 11281.0 80.4749999493
27 55 124.970001221 -131.25 -425.470001221 11293.0 64.5749998093
27 56 124.970001221 -131.25 -442.489990234 11465.0 42.724999845
27 57 124.970001221 -131.25 -459.510009766 11754.0 23.6500000209
27 58 124.970001221 -131.25 -476.529998779 11686.0 17.1500002295
27 59 124.970001221 -131.25 -493.549987793 11980.0 19.4000000358
27 60 124.970001221 -131.25 -510.570007324 12154.0 10.6249999404
28 37 248.149993896 -111.870002747 -114.709999084 11664.0 3.55000007153
28 38 248.149993896 -111.870002747 -131.729995728 11680.0 13.4749997854
28 39 248.149993896 -111.870002747 -148.75 11276.0 30.600000158
28 40 248.149993896 -111.870002747 -165.770004272 11294.0 43.3000000268
28 43 248.149993896 -111.870002747 -216.839996338 11197.0 61.6999997646
28 44 248.149993896 -111.870002747 -233.86000061 11262.0 70.4250001311
28 45 248.149993896 -111.870002747 -250.880004883 11274.0 109.549999744
28 46 248.149993896 -111.870002747 -267.899993896 11166.0 180.350000719
28 47 248.149993896 -111.870002747 -284.920013428 11138.0 211.774999335
28 48 248.149993896 -111.870002747 -301.940002441 11168.0 221.14999944
28 49 248.149993896 -111.870002747 -318.959991455 11209.0 276.324999213
28 50 248.149993896 -111.870002747 -335.980010986 11206.0 245.074999839
28 51 248.149993896 -111.870002747 -353.0 11209.0 230.349999666
28 52 248.149993896 -111.870002747 -370.019989014 11255.0 157.400000036
28 53 248.149993896 -111.870002747 -387.040008545 11297.0 120.000000268
28 54 248.149993896 -111.870002747 -404.070007324 11411.0 55.0499995202
28 55 248.149993896 -111.870002747 -421.089996338 11548.0 35.2999999374
28 56 248.149993896 -111.870002747 -438.109985352 11528.0 40.4750005007
28 57 248.149993896 -111.870002747 -455.130004883 11806.0 26.5499998927
28 58 248.149993896 -111.870002747 -472.149993896 11837.0 11.0749999881
28 59 248.149993896 -111.870002747 -489.170013428 11706.0 16.0250002146
28 60 248.149993896 -111.870002747 -506.190002441 12022.0 15.8999997973
29 38 371.559997559 -92.1800003052 -127.180000305 11917.0 1.125
29 39 371.559997559 -92.1800003052 -145.210006714 12542.0 2.25
29 40 371.559997559 -92.1800003052 -161.220001221 12173.0 3.47500008345
