193.17180109 -9137.03610965 -214.57270548
530.18303191 -5191.35574708 349.36869821
11	47	195.0299988	125.5899963	331.6300049	1.878187358	15813.66602
42	46	90.48999786	82.34999847	-196.1900024	1.872299671	17539.86523
58	37	194.3399963	-30.92000008	-466.0899963	1.845496297	21028.68555
35	82	106.9400024	27.09000015	-328.9700012	1.819313884	18178.12988
15	46	90.48999786	82.34999847	263.3699951	1.764651477	16117.96289
10	82	106.9400024	27.09000015	96.55000305	1.74561429	16555.22461
29	46	90.48999786	82.34999847	25.07999992	1.705973625	17340.3418
5	82	106.9400024	27.09000015	146.6100006	1.693095088	16397.87207
19	81	41.59999847	35.49000168	-213.9700012	1.65782167	17730.67513
12	47	195.0299988	125.5899963	314.6099854	1.649349093	16299.54688
8	82	106.9400024	27.09000015	116.5800018	1.6234449	16584.573
14	82	106.9400024	27.09000015	-181.7899933	1.618970573	17451.4502
39	83	113.1900024	-60.47000122	-357.3399963	1.581615508	18036.97461
36	81	41.59999847	35.49000168	-333.1099854	1.559133887	18005.14648
46	50	576.3699951	170.9199982	-271.8900146	1.552559853	6601.103516
52	36	46.29000092	-34.88000107	-367.0799866	1.548636466	18018.38281
45	82	106.9400024	27.09000015	-399.0499878	1.537009418	18179.34766
57	37	194.3399963	-30.92000008	-449.0700073	1.51886797	18623.20898
23	82	106.9400024	27.09000015	-244.8600006	1.49421072	17508.71875
50	46	90.48999786	82.34999847	-332.3500061	1.460397244	18132.83203
47	82	106.9400024	27.09000015	-413.0700073	1.446287632	18580.55273
33	83	113.1900024	-60.47000122	-315.2900085	1.429259941	18234.55534
50	83	113.1900024	-60.47000122	-434.4299927	1.417945743	18454.93164
56	84	57.20000076	-105.5199966	-476.7900085	1.342295557	18903.79492
7	83	113.1900024	-60.47000122	126.25	1.341293097	17077.33398
10	83	113.1900024	-60.47000122	96.20999908	1.33708334	17196.69336
44	82	106.9400024	27.09000015	-392.0400085	1.319514155	18193.16016
48	50	576.3699951	170.9199982	-305.9299927	1.318366647	7114.439453
10	47	195.0299988	125.5899963	348.6499939	1.30921948	15791.57813
13	47	195.0299988	125.5899963	297.5899963	1.285764337	15877.13721
57	85	-9.680000305	-79.5	-478.8099976	1.251695514	19592.84766
60	81	41.59999847	35.49000168	-501.6099854	1.251644135	18569.52148
22	81	41.59999847	35.49000168	-234.9900055	1.251117706	17947.70508
52	81	41.59999847	35.49000168	-445.25	1.251037955	19736.98438
53	81	41.59999847	35.49000168	-452.2600098	1.246502548	19097.77637
60	38	292.8999939	5.199999809	-512.8200073	1.231705546	19634
9	47	195.0299988	125.5899963	365.6700134	1.229423046	16038.49121
8	83	113.1900024	-60.47000122	116.2399979	1.222020388	17527.76563
59	82	106.9400024	27.09000015	-497.1700134	1.17625618	18486.2041
12	56	132.0299988	202.9799957	315.5100098	1.170842528	16258.20996
16	47	195.0299988	125.5899963	246.5200043	1.157829732	16007.42773
15	47	195.0299988	125.5899963	263.5400085	1.122675166	15843.10596
33	81	41.59999847	35.49000168	-312.0899963	1.107331276	19505.65039
56	46	90.48999786	82.34999847	-434.480011	1.077377439	20521.32227
52	84	57.20000076	-105.5199966	-448.75	1.073601961	18674.02637
38	83	113.1900024	-60.47000122	-350.3299866	1.072958112	17923.30469
50	36	46.29000092	-34.88000107	-333.0400085	1.072458148	17915.97461
9	82	106.9400024	27.09000015	106.5599976	1.07151413	16324.24023
12	46	90.48999786	82.34999847	314.4400024	1.071235299	16048.40039
36	83	113.1900024	-60.47000122	-336.3099976	1.0642308	18183.60352
40	83	113.1900024	-60.47000122	-364.3500061	1.059275627	18154.98047
14	47	195.0299988	125.5899963	280.5599976	1.055809855	15933.2207
20	46	90.48999786	82.34999847	178.2700043	1.053503871	16684.26367
60	83	113.1900024	-60.47000122	-505.4100037	1.039938211	19388.13086
47	37	194.3399963	-30.92000008	-278.8599854	0.96759063	18418.85547
58	84	57.20000076	-105.5199966	-490.7999878	0.964194059	18951.79102
60	37	194.3399963	-30.92000008	-500.1300049	0.94657284	18835.14258
59	46	90.48999786	82.34999847	-485.5400085	0.946245849	18624.43164
31	82	106.9400024	27.09000015	-300.9299927	0.938173294	17855.91016
21	46	90.48999786	82.34999847	161.25	0.90895313	16271.77393
43	81	41.59999847	35.49000168	-382.1700134	0.904957175	18308.01172
49	46	90.48999786	82.34999847	-315.3299866	0.878414869	19080.47266
55	81	41.59999847	35.49000168	-466.2799988	0.849482775	18766.44336
56	37	194.3399963	-30.92000008	-432.0499878	0.846973717	18363.94531
34	83	113.1900024	-60.47000122	-322.2999878	0.840469539	17915.92969
38	82	106.9400024	27.09000015	-349.9899902	0.784468055	18179.46484
45	83	113.1900024	-60.47000122	-399.3900146	0.780093729	18055.99414
55	85	-9.680000305	-79.5	-464.7900085	0.759211123	19677.29883
6	47	195.0299988	125.5899963	416.730011	0.737559557	15276.93945
56	81	41.59999847	35.49000168	-473.2900085	0.730324745	19171.32617
46	46	90.48999786	82.34999847	-264.269989	0.724259734	18438.31055
41	82	106.9400024	27.09000015	-371.019989	0.721007526	17966.89258
51	83	113.1900024	-60.47000122	-441.4400024	0.685556889	18505.27539
30	38	292.8999939	5.199999809	-2.200000048	0.676717162	17418.72266
60	82	106.9400024	27.09000015	-503.6199951	0.672014296	18466.56641
55	86	-10.97000027	6.71999979	-465.3800049	0.665011704	19433.87109
58	38	292.8999939	5.199999809	-478.7799988	0.664773345	19511.39453
50	81	41.59999847	35.49000168	-431.230011	0.639923811	19659.80469
18	46	90.48999786	82.34999847	212.3099976	0.625821412	16551.38086
28	46	90.48999786	82.34999847	42.09999847	0.585489213	17324.56836
42	81	41.59999847	35.49000168	-375.1700134	0.553120852	18095.58008
9	83	113.1900024	-60.47000122	106.2300034	0.551719189	17255.66406
38	81	41.59999847	35.49000168	-347.1300049	0.543686271	18780.375
13	46	90.48999786	82.34999847	297.4200134	0.511951447	16052.34961
43	46	90.48999786	82.34999847	-213.2100067	0.508856237	17734.60352
47	46	90.48999786	82.34999847	-281.2900085	0.503421307	19140.94531
29	38	292.8999939	5.199999809	14.81999969	0.488850772	17326.32422
20	81	41.59999847	35.49000168	-220.9799957	0.481987745	17621.73047
45	37	194.3399963	-30.92000008	-244.8200073	0.471497983	17730.29102
52	86	-10.97000027	6.71999979	-444.3500061	0.470582366	19699.64258
2	47	195.0299988	125.5899963	484.8099976	0.419481367	14945.81348
48	36	46.29000092	-34.88000107	-299	0.366683066	18060.24609
49	83	113.1900024	-60.47000122	-427.4200134	0.340353787	18170.05078
59	81	41.59999847	35.49000168	-494.3099976	0.327294797	18448.21289
53	86	-10.97000027	6.71999979	-451.3599854	0.314126551	18792.04883
14	56	132.0299988	202.9799957	281.4700012	0.267377615	16354.76563
